episode,return,length,mean_return_last_10
2106,302.07700388878584,1025,302.304821910616
2107,302.5260798083618,979,302.19233201639724
2108,305.0667121624574,956,302.33268001787366
2109,307.4784400947392,931,302.9878935785964
2110,304.96750289108604,948,303.15776956351476
2111,301.00310507044196,992,304.1481938667595
2112,303.99413819331676,987,304.1811523607932
2113,303.5457907128148,952,303.4766484212596
2114,303.6737545989454,965,303.46412716270424
2115,306.8778777671978,918,304.1210405188147
2116,306.70298722200096,952,304.58363885213623
2117,303.5843235505745,977,304.6894632263575
2118,304.62939088232815,948,304.6457310983445
2119,241.84844728931785,772,298.0827318178024
2120,307.3751839743927,940,298.3234999261331
2121,297.14870874397457,1089,297.93806029348633
2122,296.60023137182,1066,297.19866961133664
2123,301.91693937033415,957,297.0357844770886
2124,303.4591310415417,976,297.01432212134824
2125,205.45224033296108,736,286.87175837792455
2126,305.4161647744477,990,286.7430761331692
2127,204.13364541716874,675,276.7980083198287
2128,280.905451961793,1016,274.42561442777514
2129,304.64384502731264,967,280.7051542015746
2130,306.5473371925764,942,280.622369523393
2131,299.12566551566124,1047,280.82006520056166
2132,304.43602377176285,964,281.60364444055597
2133,295.1787530321162,1115,280.92982580673413
2134,10.374724200926721,606,251.62138512267265
2135,302.83290595933795,983,261.3594516853103
2136,302.58403709717095,971,261.07623891758266
2137,114.29110046848655,436,252.09198442271446
2138,302.0232589095831,989,254.20376511749345
2139,307.1544961873442,917,254.4548302334966
2140,181.40585461445153,719,241.94068197568413
2141,168.8494797628373,553,228.91306340040174
2142,301.3409425355494,1035,228.60355527678038
2143,237.87078957632184,857,222.87275893120096
2144,298.2025046078488,1009,251.65553697189316
2145,65.99015029333532,356,227.9712614052929
2146,299.5265854122117,983,227.66551623679698
2147,180.85836102999747,667,234.32224229294806
2148,305.82125209085643,942,234.7020416110754
2149,306.40986611507833,937,234.6275786038488
2150,304.7917606253177,965,246.96616920493543
2151,302.8386506251991,985,260.3650862911716
2152,306.6556496117264,942,260.8965569987893
2153,302.56958994967863,994,267.366437036125
2154,305.1867610383779,948,268.0648626791779
2155,297.0620416197926,1014,291.1720518118236
2156,301.40106030669995,1043,291.3594993012724
2157,306.442755590193,931,303.917938757292
2158,306.7221810766496,937,304.0080316558713
2159,310.5698078610003,926,304.4240258304635
2160,302.94620929285884,1013,304.2394706972176
2161,306.2256721369922,950,304.57817284839695
2162,306.45826101116836,929,304.5584339883411
2163,306.4032942149788,942,304.94180441487117
2164,305.68485803715885,959,304.99161411474927
2165,298.99988437257707,995,305.1853983900277
2166,188.53347920440137,651,293.89864027979786
2167,246.5255738273263,888,287.9069221035112
2168,307.84936026041396,893,288.0196400218876
2169,303.07371886703186,988,287.27003112249076
2170,284.6032035779208,1125,285.43573055099694
2171,300.62463518884033,988,284.8756268561818
2172,306.0471358583309,924,284.834514340898
2173,306.8065999886021,916,284.87484491826035
2174,297.5994208250195,1004,284.0663011970464
2175,304.89896287675947,971,284.65620904746464
2176,292.48503013234586,960,295.0513641402591
2177,305.0801870105788,978,300.90682545858436
2178,308.72661123238504,911,300.9945505557815
2179,301.99514517746866,1015,300.88669318682514
2180,299.55625825794414,1024,302.3819986548275
2181,305.98923387378454,946,302.9184585233219
2182,303.6708520045504,945,302.6808301379439
2183,306.2013796181418,937,302.62030810089783
2184,308.6062035234645,941,303.7209863707423
2185,302.0338249495253,1011,303.4344725780189
2186,298.98580882139504,1010,304.0845504469238
2187,304.69523954670876,988,304.04605570053684
2188,301.5555929262191,1019,303.3289538699202
2189,296.92049545096233,1051,302.8214888972696
2190,129.74495479092002,472,285.8403585505672
2191,304.59114602115005,958,285.7005497653037
2192,232.72361817094497,812,278.6058263819432
2193,303.86227308772504,969,278.3719157289015
2194,303.99666082207114,993,277.9109614587622
2195,304.48840414360166,948,278.1564193781698
2196,299.34085328131914,1006,278.19192382416225
2197,302.8913524430245,979,278.0115351137938
2198,303.85248417034745,993,278.24122423820666
2199,307.5574878780171,950,279.3049234809121
2200,299.1213045231998,1034,296.24255845414007
2201,72.63970277318731,302,273.0474141293438
2202,303.15175266750157,984,280.0902275789995
2203,307.8090520463884,941,280.4849054748658
2204,250.66505484934896,906,275.1517448775936
2205,304.86442614812404,945,275.18934707804584
2206,301.6056519690901,980,275.4158269468229
2207,300.5033687008545,1010,275.17702857260593
2208,307.3053645789623,951,275.5223166134674
2209,304.49436296429485,980,275.21600412209517
2210,306.1502335006371,944,275.91889701983894
2211,78.08742265496403,335,276.4636690080166
2212,306.2531286291778,965,276.7738066041842
2213,222.83746212092228,974,268.2766476116376
2214,302.08942615799606,971,273.4190847425023
2215,305.2238607276231,976,273.4550282004522
2216,119.20483869779855,440,255.21494687332307
2217,300.2835386013612,1001,255.19296386337373
2218,296.9818610637449,1032,254.16061351185198
2219,304.7048680232838,956,254.18166401775088
2220,303.0092466697097,953,253.86756533465814
2221,84.58921457920223,335,254.51774452708196
2222,302.5480563379824,992,254.14723729796242
2223,304.65722636319697,945,262.3292137221899
2224,63.6794741852209,238,238.48821852491238
2225,305.15008868277073,933,238.48084132042715
2226,303.8292502909899,962,256.94328247974624
2227,298.4507845211774,993,256.7600070717279
2228,36.74521358311176,201,230.7363423236646
2229,305.9528357721865,949,230.86113909855484
2230,298.90438915695995,1020,230.45065334727988
2231,297.01371804019436,1026,251.6931036933791
2232,300.5858489573002,966,251.49688295531087
2233,303.27471611183137,959,251.3586319301743
2234,298.50278053525835,1032,274.8409625651781
2235,301.0168759347871,1015,274.4276412903797
2236,303.9481760505587,953,274.43953386633655
2237,129.28981957701035,526,257.52343737191984
2238,295.270920323208,1053,283.3760080459295
2239,305.26298882998526,960,283.30702335170935
2240,307.4914679112844,949,284.1657312271418
2241,301.7944776308723,951,284.6438071862096
2242,301.8524200427346,979,284.770464294753
2243,106.71728590596467,477,265.11472127416636
2244,302.8038280229084,968,265.5448260229314
2245,300.24486576765776,997,265.46762500621844
2246,304.8301850128919,933,265.5558259024518
2247,308.96903861593455,913,283.5237478063442
2248,188.75683540012687,696,272.8723393140361
2249,302.30382414907217,957,272.57642284594476
2250,157.61728197708726,550,257.58900425252506
2251,304.585191257298,953,257.86807561516764
2252,297.1376398205757,990,257.3965975929517
2253,301.1283052004874,995,276.837699522404
2254,304.892207339406,919,277.04653745405375
2255,224.5134077342227,773,269.47339165071025
2256,303.7285784287378,972,269.36323099229486
2257,302.26126584783196,961,268.6924537154846
2258,308.046022024937,929,280.6213723779656
2259,246.0103007396683,820,274.9920200370252
2260,300.9694584896788,981,289.32723768828436
2261,297.4255845248699,1043,288.61127701504154
2262,305.68577185459435,936,289.4660902184434
2263,58.03432606998831,280,265.1566923053935
2264,309.7273225169629,888,265.6402038231492
2265,305.2158177103847,958,273.7104448207654
2266,302.3996642138809,951,273.57755339927974
2267,304.25372807402164,971,273.7767996218987
2268,303.6639935327694,957,273.3385967726819
2269,305.8147966042161,916,279.3190463591367
2270,303.7175371320918,967,279.593854223378
2271,213.9501988668926,836,271.2463156575803
2272,305.93207110790536,933,271.2709455829114
2273,307.39030055887997,932,296.20654303180055
2274,305.45701527409256,958,295.7795123075135
2275,303.4305398268625,950,295.6009845191613
2276,21.47801955509931,214,267.5088200532831
2277,304.9275894854218,955,267.57620619442315
2278,302.32324307691306,998,267.4421311488375
2279,301.4124000929296,962,267.00189149770887
2280,295.61938647553325,1062,266.192076432053
2281,303.11576918605715,966,275.10863346396945
2282,14.23158793989569,144,245.93858514716848
2283,254.27488966099918,847,240.6270440573804
2284,304.3362666973844,964,240.51496919970958
2285,303.8576742527075,948,240.55768264229408
2286,103.45688717626035,338,248.7555694044102
2287,307.71401240112027,923,249.03421169598005
2288,307.1899892799556,925,249.5208863162843
2289,295.8990397648886,1047,248.9695502834802
2290,302.4809878868982,996,249.6557104246167
2291,301.21192676667124,979,249.4653261826781
2292,304.23996782302856,979,278.4661641709914
2293,305.60102733410895,952,283.59877793830236
2294,301.9307804517448,969,283.35822931373843
2295,299.70201633684337,1001,282.942663522152
2296,140.67997303884476,530,286.66497210841044
2297,148.49749558977783,570,270.7433204272762
2298,301.7520860079676,984,270.19953010007737
2299,301.8047230881639,1009,270.79009843240493
2300,303.18153727892786,997,270.8601533716079
2301,302.05723136570305,955,270.94468383151104
2302,308.047369514592,949,271.3254240006674
2303,308.98711948189884,925,271.6640332154464
2304,218.23028994956985,912,263.2939841652289
2305,308.13893657457083,918,264.13767618900164
2306,306.5588445626199,961,280.72556334137914
2307,283.5436245203018,1025,294.23017623443155
2308,302.7965524131432,959,294.3346228749491
2309,1.0078269380610436,226,264.25493325993887
2310,303.85276346933097,949,264.32205587897914
2311,302.30637170840055,967,264.3469699132489
2312,299.8188161943108,1000,263.5241145812208
2313,304.3743221908808,941,263.06283485211895
2314,303.62422406859696,1004,271.6022282640217
2315,304.0455505186692,953,271.1928896584315
2316,305.7605345090851,942,271.11305865307804
2317,302.1329160518944,943,272.9719878062373
2318,305.92024893220514,956,273.2843574581435
2319,301.9341546779033,955,303.3769902321277
2320,303.7076279921457,980,303.3624766844092
2321,306.08628605585545,949,303.7404681191547
2322,302.6286778720096,967,304.02145428692455
2323,301.5812752870843,969,303.7421495965449
2324,302.431595120579,967,303.62288670174314
2325,299.074324673973,1038,303.1257641172735
2326,183.8003283822909,613,290.92974350459406
2327,304.6247502770275,968,291.1789269271074
2328,299.24713195022196,969,290.5116152289091
2329,303.0950559033081,977,290.62770535144955
2330,304.3703874675557,959,290.69398129899054
2331,172.03351745265536,1017,277.28870443867055
2332,301.839713442605,992,277.2098079957301
2333,303.6686337739229,964,277.41854384441393
2334,226.87529966351576,727,269.8629142987076
2335,301.5029632556252,1009,270.1057781568728
2336,307.06578781083226,903,282.432324099727
2337,307.8236277643591,946,282.75221184846015
2338,302.5468117631972,1009,283.08217982975765
2339,303.6911876536906,961,283.1417930047959
2340,301.12953231297433,985,282.81770748933775
2341,299.7143551306799,1012,295.5857912571402
2342,307.3564440961927,919,296.137464322499
2343,296.4308996722102,1010,295.41369091232775
2344,131.85775752924383,669,285.91193669890055
2345,291.2649940568954,899,284.88813977902754
2346,156.5528047652915,743,269.8368414744735
2347,304.14000826887786,957,269.4684795249253
2348,307.23371990490705,920,269.9371703390963
2349,202.93501075543463,690,259.8615526492707
2350,308.53594469092786,923,260.6021938870661
2351,305.1616120208055,925,261.14691957607863
2352,304.8053378514014,960,260.8918089515995
2353,303.7357236612588,968,261.6222913505044
2354,304.6194004798308,937,278.8984556455631
2355,304.7825696179643,950,280.25021320166996
2356,305.9734974047169,941,295.1922824656125
2357,14.527427840046585,145,266.2310244227294
2358,143.52858856972307,514,249.860511289211
2359,304.83485080488026,945,260.05049529415555
2360,40.69724046718329,261,233.2666248717811
2361,302.78674894198775,961,233.02913856389932
2362,302.43861550465226,975,232.7924663292244
2363,301.57778514083475,1009,232.576672477182
2364,300.54070601891726,982,232.16880303109065
2365,302.2738169422373,962,231.91792776351795
2366,304.4092358732596,932,231.76150161037222
2367,305.4083022037521,974,260.8495890467428
2368,305.43093371298164,948,277.0398235610686
2369,304.4679887127131,953,277.00313735185193
2370,306.1277239769697,968,303.54618570283054
2371,302.3594853794202,972,303.5034593465738
2372,83.84252442838624,343,281.6438502389472
2373,118.22902603400871,473,263.3089743282646
2374,300.42458915361203,988,263.2973626417341
2375,305.5465017762035,931,263.6246311251307
2376,307.85931157600135,927,263.96963869540485
2377,301.7749342136085,1001,263.6063018963905
2378,304.3699030033313,966,263.50019882542546
2379,305.16355026408564,956,263.5697549805627
2380,302.3494104137644,981,263.1919236242422
2381,306.0815597558394,935,263.5641310618841
2382,212.94121993426234,751,276.47400061247174
2383,306.3540455894545,963,295.2865025680163
2384,301.85323434788734,969,295.42936708744384
2385,300.3266073074192,983,294.9073776405654
2386,297.6582360006869,1002,293.88727008303397
2387,301.57494409382343,973,293.8672710710554
2388,307.48309860378504,929,294.1785906311008
2389,302.57611510157585,990,293.91984711484986
2390,305.44253099616617,955,294.22915917309
2391,302.45031278859824,972,293.8660344763659
2392,307.47127711679786,924,303.31904019461945
2393,300.6793111441657,1020,302.75156675009055
2394,307.3751267697662,940,303.30375599227847
2395,300.45440216641873,984,303.3165354781784
2396,308.54492550343275,926,304.405204428453
2397,306.7095560096204,931,304.9186656200327
2398,309.2905048178509,918,305.0994062414393
2399,306.1794061041437,933,305.45973534169605
2400,47.71383451996371,580,279.68686569407583
2401,306.0158258136362,967,280.0434169965796
2402,302.86969279963523,954,279.58325856486334
2403,293.7457076101564,1051,278.8898982114624
2404,306.9869013004936,933,278.8510756645352
2405,306.8260912159458,928,279.48824456948785
2406,96.62901270086877,394,258.2966532892315
2407,265.32623581495136,799,254.15832126976457
2408,304.7666973192245,960,253.70594051990193
2409,304.20123862382025,930,253.50812377186958
2410,305.38976716436446,919,279.27571703630963
2411,306.3848437606357,949,279.3126188310096
2412,302.88728849589825,960,279.3143784006359
2413,299.14978662412614,1008,279.8547863020329
2414,308.11489199101925,925,279.9675853710854
2415,301.23641878785565,984,279.40861812827643
2416,303.73167577572167,945,300.11888443576174
2417,304.0990967527032,991,303.9961705295369
2418,308.589870672673,913,304.3784878648818
2419,306.7319351900369,963,304.6315575215034
2420,303.59976999647915,967,304.4525578047149
2421,305.1846388336271,939,304.33253731201404
2422,303.84940115269274,972,304.42874857769345
2423,308.85532949352637,913,305.3993028646335
2424,303.3984260840225,976,304.92765627393385
2425,303.996820645174,972,305.20369645966565
2426,297.39417127426714,1026,304.5699460095202
2427,284.55899790115654,921,302.61593612436553
2428,305.8940127643291,936,302.3463503335312
2429,280.39200902730227,879,299.7123577172577
2430,302.6946035642177,961,299.6218410740315
2431,299.30798701243475,1069,299.0341758919123
2432,306.3225278398022,944,299.28148856062325
2433,302.0014916351065,977,298.5961047747813
2434,119.40196341322735,418,280.1964585077018
2435,301.18457060400397,947,279.9152335035848
2436,33.067316516302526,264,253.48254802778828
2437,307.4403526056558,947,255.7706834982382
2438,306.67976349033415,932,255.8492585708387
2439,304.69179738126695,929,258.2792374062352
2440,303.9861514936201,929,258.4083921991754
2441,301.2451869966462,981,258.60211219759657
2442,299.54030363122,990,257.92388977673835
2443,307.07984075462446,914,258.43172468869017
2444,305.9459163257852,943,277.0861199799459
2445,305.26150246849284,976,277.49381316639483
2446,303.8931244434789,945,304.57639395911247
2447,224.80336141306907,736,296.3126948398538
2448,306.1167087252252,915,296.2563893633429
2449,289.30578444735147,1122,294.7177880699513
2450,304.4449342601001,941,294.76366634659934
2451,304.27203055936843,946,295.06635070287155
2452,308.8010062184185,911,295.9924209615914
2453,58.74381328281015,311,271.15881821440996
2454,76.4370987797156,278,248.20793645980302
2455,304.7297475535888,969,248.15476096831262
2456,302.96238723257557,988,248.0616872472223
2457,303.47791067836806,956,255.92914217375218
2458,100.12711327150464,350,235.33018262838013
2459,304.29663205798715,904,236.82926738944371
2460,298.44553042110056,1019,236.22932700554375
2461,300.352862526197,972,235.8374102022266
2462,309.87571792607196,898,235.94488137299194
2463,307.47436509002,917,260.8179365537129
2464,141.10943680116907,443,267.28517035585827
2465,300.524737927597,980,266.8646693932591
2466,303.1053515179083,996,266.87896582179235
2467,309.3157830713317,906,267.46275306108873
2468,304.91874329932034,949,287.9419160638703
2469,303.4318884816021,960,287.8554417062318
2470,305.84655183553696,935,288.59554384767546
2471,85.27482175454497,301,267.0877397705102
2472,153.88514860579744,515,251.4886828384828
2473,300.10956554021686,991,250.75220288350246
2474,300.5918782008812,1010,266.70044702347366
2475,305.5467157308012,932,267.2026448037941
2476,303.9307260848582,970,267.2851822604891
2477,304.8992549087852,959,266.84352944423443
2478,303.6012069731951,1011,266.7117758116219
2479,304.31158495135605,952,266.79974545859733
2480,304.3288443381898,927,266.6479747088626
2481,303.67665919009596,919,288.4881584524177
2482,303.05755747202784,964,303.40539933904074
2483,302.63396706804633,957,303.65783949182367
2484,302.7812653128058,985,303.87677820301616
2485,308.1782791092992,922,304.13993454086597
2486,266.1167391864583,868,300.358535851026
2487,304.65555883571506,958,300.3341662437189
2488,304.45297108311206,1005,300.41934265471065
2489,305.3877118509263,951,300.52695534466767
2490,306.5122717618942,914,300.7452980870381
2491,298.83732692711055,949,300.26136486073955
2492,301.5532528292388,1006,300.11093439646066
2493,302.74307307228446,967,300.1218449968845
2494,304.12051307596266,945,300.25576977320014
2495,305.6378383496776,933,300.001725697238
2496,152.37051151879132,553,288.6271029304713
2497,306.1194865871221,928,288.773495705612
2498,304.5516800126061,932,288.78336659856143
2499,305.9360672114417,933,288.83820213461297
2500,303.2470482750796,968,288.5116797859315
2501,307.3984938915819,901,289.3677964823786
2502,304.5878368280828,934,289.67125488226304
2503,243.10623260121793,778,283.7075708351564
2504,299.73215438984334,1001,283.26873496654446
2505,303.9280048664659,954,283.09775161822324
2506,305.48754390515387,944,298.4094548568595
2507,302.51007686462253,968,298.0485138846096
2508,304.3904480189085,946,298.0323906852398
2509,304.38472966314293,961,297.87725693040994
2510,302.07057720888406,1003,297.75960982379036
2511,308.1473377668299,901,297.8344942113152
2512,302.92966491077095,985,297.668677019584
2513,302.0925450148061,1000,303.5673082609428
2514,139.05305054131895,466,287.49939787609037
2515,202.50800556596369,620,277.3573979460401
2516,304.1429968406446,1000,277.2229432395892
2517,303.9618633701466,960,277.36812189014165
2518,217.40134633798152,728,268.66921172204894
2519,307.3047989839688,928,268.9612186541315
2520,305.627672304865,943,269.3169281637296
2521,301.482536919415,995,268.6504480789881
2522,309.0646975822747,890,269.26395134613847
2523,296.7923036031425,1037,268.73392720497213
2524,306.2734473273158,932,285.4559668835718
2525,305.35342223284533,917,295.74050855025996
2526,310.24060549773276,891,296.3502694159688
2527,303.93135949689895,972,296.347219028644
2528,305.0650017200969,950,305.1135845668556
2529,304.2198619809933,939,304.80509086655803
2530,307.005061252974,917,304.9428297613689
2531,310.5380639974028,898,305.8483824691677
2532,310.37655909266323,933,305.9795686202066
2533,303.9439268435817,955,306.69473094425047
2534,307.7717040106654,934,306.84455661258545
2535,304.5246155783534,956,306.76167594713627
2536,207.02650922583416,685,296.4402663199464
2537,301.17309527937323,1008,296.1644398981938
2538,302.49774379841983,1021,295.9077141060261
2539,299.1425315756351,1031,295.3999810654903
2540,306.6366712395102,949,295.3631420641439
2541,302.85112955980003,990,294.5944486203836
2542,309.72965673170984,910,294.5297583842883
2543,302.6623853757046,1014,294.4016042375006
2544,303.1939891744405,958,293.9438327538781
2545,292.6401310709771,1064,292.75538430314043
2546,303.02547302562743,966,302.35528068311976
2547,307.8466482409276,909,303.0226359792752
2548,304.6328171277419,960,303.23614331220745
2549,300.62016563117504,1022,303.3839067177614
2550,306.77064241003245,900,303.39730383481367
2551,301.961234157905,962,303.30831429462415
2552,303.0507710631937,926,302.64042572777254
2553,304.6258313902654,954,302.8367703292286
2554,305.43631062377244,923,303.0610024741618
2555,305.74938518647105,936,304.3719278857112
2556,306.0479308613576,931,304.6741736692842
2557,306.6584253385663,954,304.5553513790481
2558,306.9151701880619,917,304.7835866850801
2559,303.6570319496095,943,305.08727331692353
2560,301.3429535944015,961,304.5445044353604
2561,304.3951631914824,933,304.78789733871815
2562,106.34825877845287,429,285.1176461102441
2563,36.160863056080416,209,258.2711492768256
2564,302.02189016342163,943,257.92970723079054
2565,303.0978092462756,947,257.66454963677097
2566,309.1460203435272,927,257.97435858498795
2567,306.8822621302679,923,257.9967422641581
2568,307.27020343765616,931,258.0322455891175
2569,304.1075851409696,972,258.0773009082535
2570,148.80847439076751,518,242.82385298789012
2571,298.1847534668632,1042,242.2028120154282
2572,303.75042217504233,957,261.94302835508716
2573,304.9411902585998,928,288.8210610753391
2574,303.5202689412981,970,288.9708989531267
2575,307.84578460641205,927,289.4456964891404
2576,303.9978070203215,957,288.9308751568198
2577,300.59124982263893,982,288.3017739260569
2578,305.20199856720865,968,288.09495343901216
2579,305.9879395919852,927,288.2829888841137
2580,25.286271943710744,204,275.93076863940803
2581,299.3854923127219,1010,276.05084252399394
2582,302.64805380115286,989,275.94060568660495
2583,305.6907268036157,936,276.01555934110655
2584,304.07567373570055,935,276.0710998205468
2585,302.93760509137064,973,275.58028186904266
2586,306.3556001484394,941,275.8160611818545
2587,103.5951590295881,357,256.1164521025494
2588,308.1593173146248,897,256.41218397729097
2589,307.2380037754774,930,256.5371903956402
2590,305.29443775489926,954,284.53800697675905
2591,305.18261116556823,933,285.1177188620437
2592,307.2095752088353,924,285.5738710028119
2593,302.9393624505028,970,285.2987345675007
2594,301.8568519782275,986,285.07685239175333
2595,305.23276781849563,929,285.3063686644658
2596,304.12762973457575,967,285.0835716230795
2597,305.72297880076803,939,305.29635360019745
2598,308.04059520177543,926,305.2844813889125
2599,301.84823326114565,925,304.74550433747936
2600,306.95746583491564,903,304.911807145481
2601,300.575888662599,979,304.45113489518405
2602,281.892873798497,898,301.9194647541502
2603,306.82796800415963,926,302.3083253095159
2604,307.24137965915725,921,302.8467780776089
2605,305.37877981271595,945,302.86137927703095
2606,265.1316867200658,894,298.9617849755799
2607,301.3693324783817,990,298.52642034334133
2608,63.016481085680425,1600,274.0240089317318
2609,309.20275941491127,884,274.75946154710834
2610,301.50795632693917,971,274.21451059631073
2611,300.0034554777667,1023,274.1572672778275
2612,301.25503979763016,969,276.0934838777408
2613,312.9460674826987,897,276.7052938255947
2614,303.05607617180794,975,276.2867634768598
2615,304.73855450190604,934,276.2227409457788
2616,309.87458282802254,925,280.6970305565745
2617,310.20231813238934,915,281.58032912197524
2618,300.8866519834846,1006,305.36734621175566
2619,194.2192421387881,650,293.86899448414334
2620,305.67240099958144,930,294.28543895140757
2621,309.3071721140295,927,295.21581061503383
2622,308.4657643493265,917,295.93688307020346
2623,308.00266220606863,937,295.4425425425405
2624,149.91270258836448,514,280.12820518419613
2625,302.9765951251611,1021,279.95200924652164
2626,305.7630809354596,931,279.5408590572653
2627,300.3016883051023,1014,278.5507960745366
2628,305.45226421859115,936,279.0073572980473
2629,308.9723516572267,924,290.48266824989116
2630,310.89697416778654,900,291.0051255667116
2631,307.6349911703728,930,290.837907472346
2632,307.2372540170327,942,290.7150564391166
2633,303.51726513635367,996,290.2665167321451
2634,302.6909912144765,968,305.5443455947563
2635,306.74525236710906,920,305.9212113189511
2636,303.73915883898735,962,305.71881910930387
2637,307.89261233620346,892,306.477911512414
2638,301.31580130103976,1014,306.06426522065885
2639,302.9822300039232,979,305.4652530553285
2640,300.6919857626781,983,304.44475421481764
2641,308.3884529178031,925,304.5201003895607
2642,303.3095653792843,944,304.12733152578585
2643,190.81591504998505,638,292.85719651714896
2644,304.0144824394956,942,292.9895456396509
2645,308.2605381095782,903,293.1410742138978
2646,303.2082732417621,969,293.08798565417527
2647,306.21591688133776,936,292.9203161086887
2648,306.4830586966127,925,293.437041848246
2649,304.8940523341298,919,293.6282240812667
2650,219.89347324334085,892,285.54837282933295
2651,101.58612650632858,398,264.8681401881855
2652,299.4665990099311,982,264.4838435512502
2653,303.5664942804724,947,275.7589014742989
2654,303.2111391508952,952,275.6785671454389
2655,307.31270786654204,925,275.58378412113524
2656,305.4021325209178,940,275.80317004905083
2657,305.5079233283177,941,275.7323706937488
2658,307.1140741603449,913,275.795472240122
2659,304.2428458509967,939,275.7303515918087
2660,67.3653866481036,311,260.477542932285
2661,303.97204056195915,958,280.7161343378481
2662,304.65781269653235,973,281.23525570650816
2663,305.65587761998177,957,281.44419404045914
2664,307.0614345697686,935,281.82922358234646
2665,306.4310264228843,923,281.74105543798066
2666,307.43086224095896,914,281.9439284099848
2667,308.0832080002874,921,282.2014568771818
2668,303.8918085838668,974,281.879230319534
2669,174.55197698436677,634,268.910143432871
2670,301.27235082164407,946,292.30083985022503
2671,303.0385021455586,938,292.20748600858497
2672,300.36471750121564,1026,291.7781764890533
2673,301.14858307968825,956,291.32744703502397
2674,307.197843846865,896,291.3410879627336
2675,307.2484550047666,926,291.42283082092183
2676,307.6479231566191,929,291.4445369124878
2677,256.81340319663286,841,286.3175564321224
2678,306.55197662394494,920,286.5835732361302
2679,307.0065092239529,888,299.8290264600888
2680,304.89695687405765,976,300.19148706533014
2681,300.95735113695264,975,299.98337196446954
2682,202.5065844943747,650,290.19755866378546
2683,306.5253056306392,923,290.7352309188806
2684,187.06438725069165,649,278.7218852592632
2685,306.9129519080743,902,278.688334949594
2686,308.4127853419632,909,278.7648211681284
2687,303.9719697786495,955,283.48067782633007
2688,308.8442985843867,898,283.70991002237423
2689,-103.84015030693263,1600,242.62524406928569
2690,307.5265593918739,929,242.88820432106732
2691,304.7993104290217,934,243.27240025027422
2692,307.0675840508193,904,253.7285002059187
2693,306.78436947148293,959,253.75440659000304
2694,307.15189174655825,910,265.7631570395897
2695,307.10961585957557,913,265.78282343473984
2696,307.8456286471337,931,265.72610776525687
2697,308.9828680334613,872,266.22719759073806
2698,305.54525357857347,962,265.8972930901567
2699,308.9041209802963,904,307.1717202188796
2700,303.2433285312727,987,306.7433971328195
2701,306.85360355116427,932,306.9488264450338
2702,310.09626674838364,880,307.25169471479023
2703,308.21640200167894,906,307.3948979678098
2704,302.4071512874216,948,306.92042392189614
2705,302.3430757392198,995,306.4437699098606
2706,299.12067867815495,965,305.5712749129627
2707,307.34602844528854,907,305.4075909541454
2708,309.1180745679885,877,305.76487305308694
2709,307.707684956491,906,305.6452294507064
2710,306.8216812517494,925,306.00306472275406
2711,304.2223918624222,986,305.73994355387987
2712,305.35890007577837,957,305.26620688661933
2713,308.8592158802785,936,305.3304882744793
2714,305.84928380604833,936,305.67470152634195
2715,112.34394981060177,387,286.67478893348016
2716,262.94283211417496,875,283.05700427708217
2717,177.50513392034918,656,270.0729148245882
2718,306.53369052615017,944,269.8144764204044
2719,309.1748862536624,902,269.96119655012154
2720,308.2022297028452,897,270.09925139523114
2721,306.29797134548426,915,270.30680934353734
2722,307.73935561371036,910,270.54485489733054
2723,309.3617739286274,880,270.5951107021654
2724,303.41012978641083,976,270.35119530020165
2725,302.1544916694984,967,289.3322494860913
2726,308.94128291867673,891,293.9320945665415
2727,173.28791194129735,589,293.5103723686363
2728,301.225261666812,1014,292.9795294827025
2729,305.9125653048977,942,292.653297387826
2730,306.341886698734,905,292.4672630874149
2731,307.66149846324697,932,292.6036157991912
2732,306.4293395476416,935,292.4726141925843
2733,308.37154045002535,872,292.3735908447241
2734,302.3117042267695,972,292.26374828876
2735,307.3216667585075,888,292.7804657976609
2736,304.36756531801075,916,292.3230940375943
2737,305.63035775721073,941,305.5573386191856
2738,301.776554309763,956,305.6124678834807
2739,304.29438846278936,979,305.4506501992699
2740,304.18323447182775,949,305.23478497657925
2741,306.3760172864422,911,305.1062368588988
2742,300.28851945418864,1001,304.49215484955346
2743,303.15949117532,972,303.9709499220829
2744,306.49756803223863,937,304.38953630262984
2745,303.6721211532131,960,304.0245817421004
2746,303.41801480576396,971,303.92962669087575
2747,305.80962933273986,931,303.94755384842864
2748,302.6900392654352,921,304.03890234399586
2749,305.9899021871388,922,304.2084537164308
2750,301.0193730322644,1020,303.8920675724745
2751,307.68331335205585,906,304.0227971790358
2752,307.9662819188088,931,304.7905734254979
2753,189.63606208749115,637,293.43823051671495
2754,308.248535817489,934,293.61332729524
2755,304.5310659362003,974,293.69922177353874
2756,309.3227344593033,861,294.28969373889265
2757,302.8394753308967,957,293.99267833870834
2758,307.3291552811861,912,294.45658994028344
2759,305.653653412126,938,294.42296506278217
2760,305.8790965937078,911,294.9089374189265
2761,307.86840045265853,902,294.9274461289868
2762,307.6488928478211,893,294.895707221888
2763,302.8913049711846,970,306.2212315102573
2764,305.09159673936665,935,305.9055376024451
2765,307.7408485580236,900,306.22651586462746
2766,105.68577804707456,1600,285.8628202234046
2767,296.3320096479729,1071,285.2120736551122
2768,42.213347693905234,211,258.7004928963841
2769,304.8587990794331,957,258.6210074631148
